type of mail,date_created,type of action,email domain,email company,design type
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,gmail,JustSends,type 1
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,receive,hotmail,JustSends,type 2
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,gmail,JustSends,type 1
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,send,hotmail,JustSends,type 2
confirm,2025-01-01,unsubscribe,gmail,JustSends,type 1
confirm,2025-01-01,unsubscribe,gmail,JustSends,type 1
confirm,2025-01-01,unsubscribe,gmail,JustSends,type 1
confirm,2025-01-01,unsubscribe,gmail,JustSends,type 1
confirm,2025-01-01,unsubscribe,gmail,JustSends,type 1
confirm,2025-01-01,unsubscribe,gmail,JustSends,type 1
confirm,2025-01-01,unsubscribe,hotmail,JustSends,type 2
confirm,2025-01-02,click,hotmail,QuickMail,type 2
confirm,2025-01-02,click,hotmail,QuickMail,type 2
confirm,2025-01-02,click,hotmail,QuickMail,type 2
confirm,2025-01-02,click,hotmail,QuickMail,type 2
confirm,2025-01-02,click,hotmail,QuickMail,type 2
confirm,2025-01-02,click,hotmail,QuickMail,type 2
confirm,2025-01-02,click,hotmail,QuickMail,type 2
confirm,2025-01-02,click,hotmail,QuickMail,type 2
confirm,2025-01-02,click,hotmail,QuickMail,type 2
confirm,2025-01-02,click,hotmail,QuickMail,type 2
confirm,2025-01-02,open,hotmail,QuickMail,type 2
confirm,2025-01-02,open,hotmail,QuickMail,type 2
confirm,2025-01-02,open,hotmail,QuickMail,type 2
confirm,2025-01-02,open,hotmail,QuickMail,type 2
confirm,2025-01-02,open,hotmail,QuickMail,type 2
confirm,2025-01-02,open,hotmail,QuickMail,type 2
confirm,2025-01-02,open,hotmail,QuickMail,type 2
confirm,2025-01-02,open,hotmail,QuickMail,type 2
confirm,2025-01-02,open,hotmail,QuickMail,type 2
confirm,2025-01-02,open,hotmail,QuickMail,type 2
confirm,2025-01-02,open,hotmail,QuickMail,type 2
confirm,2025-01-02,open,hotmail,QuickMail,type 2
confirm,2025-01-02,open,hotmail,QuickMail,type 2
confirm,2025-01-02,open,hotmail,QuickMail,type 2
confirm,2025-01-02,open,hotmail,QuickMail,type 2
confirm,2025-01-02,receive,hotmail,QuickMail,type 2
confirm,2025-01-02,receive,hotmail,QuickMail,type 2
confirm,2025-01-02,receive,hotmail,QuickMail,type 2
confirm,2025-01-02,receive,hotmail,QuickMail,type 2
confirm,2025-01-02,receive,hotmail,QuickMail,type 2
confirm,2025-01-02,receive,hotmail,QuickMail,type 2
confirm,2025-01-02,receive,hotmail,QuickMail,type 2
confirm,2025-01-02,receive,hotmail,QuickMail,type 2
confirm,2025-01-02,receive,hotmail,QuickMail,type 2
confirm,2025-01-02,receive,hotmail,QuickMail,type 2
confirm,2025-01-02,receive,hotmail,QuickMail,type 2
confirm,2025-01-02,receive,hotmail,QuickMail,type 2
confirm,2025-01-02,receive,hotmail,QuickMail,type 2
confirm,2025-01-02,receive,hotmail,QuickMail,type 2
confirm,2025-01-02,receive,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
confirm,2025-01-02,send,hotmail,QuickMail,type 2
